Product Name,Calories,Protein,Carbohydrates,Fat,Sugars,Category,Serving Size,DietarySuitability,ContainsGluten,ContainsDairy,ContainsNuts,ContainsPeanuts,ContainsSoy,ContainsEggs,ContainsSesame,ContainsFish,IsDiabeticFriendly,ContainsMeat,Image
"Carrots, cooked, from frozen, fat 0t added ",37,0.6,4.4,0.7,4,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Carrots, cooked, from canned, fat 0t added ",25,0.6,4,0.2,2.5,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Carrots, baked with soy oil",103,1,7.4,6.8,5.2,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,1,0,0,0,1,0,
"Carrots,cooked, tzimmes (sweetened), with margarine",83,1,10.2,3.5,7.9,Additio0fVegetables,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Peas and carrots, cooked, from fresh, fat 0t added",64,3.5,8.1,0.2,4.9,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Peas and carrots, cooked, from frozen, fat 0t added",48,3.1,7,0.4,4.3,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Peas and carrots, cooked, from canned, fat 0t added",52,3.1,5.5,0.6,2.8,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Pumpkin, cooked in tomato paste and soy oil",68,1.2,7.9,4,2.8,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,1,0,0,0,1,0,
"Sweet potato, baked, peel eaten, fat 0t added ",89,2,17.2,0.2,6.4,SideDish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Sweet potato, fried in ca0la oil",138,1.4,15.7,6.8,5.9,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Sweet potato, baked, peel 0t eaten, fat 0t added, salt added",90,2,17.3,0.2,6.5,Snacks,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Sweet potato, peeled, cooked, fat 0t added, salt added",76,1.4,15.1,0.1,5.7,Snacks,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Tomatoes, cooked, NS as to form, NS as to method",17,0.8,3,0.1,2.4,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Tomatoes, cooked, from canned, NS as to method",17,0.8,3,0.1,2.4,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Tomatoes, from fresh, grilled",22,1.1,3.4,0.3,3.3,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Tomatoes, from fresh, stewed",59,1.7,8.7,1.8,4.2,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Tomatoes, from canned, stewed",26,0.9,5.2,0.2,3.5,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Tomatoes, stuffed with rice, in tomato paste, with soy oil",70,1.7,10.7,2,2.7,SideDish,100,Vegan,0,0,0,0,1,0,0,0,0,0,
"Tomatoes, stuffed with rice,  beef and tomato paste, with  soy oil",81,4.3,6.5,3.9,2.8,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,1,0,0,0,1,1,
"Salad, cooked tomato with hot pepper, with soy oil",93,2.2,7.4,5.8,6.3,Salad,100,"Vegan,  DiabeticFriendly",0,0,0,0,1,0,0,0,1,0,
"Salad, cooked tomato with garlic and soy oil",100,2.1,6.8,6.9,5.2,Salad,100,"Vegan,  DiabeticFriendly",0,0,0,0,1,0,0,0,1,0,
"Tomato and onion, cooked, fat 0t added ",24,1,4.5,0.1,3,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, tomato, with rice",32,1,5.2,0.7,3,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, tomato, prepared from powder with water",38,0.9,6.8,0.6,3.9,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, tomato, with croutons, prepared from mix (instant, in cup) , K0rr",62,1.4,10.7,1.5,4.3,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Lentils, sprouted, cooked, stir-fried, without salt",101,8.8,21.3,0.4,,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Artichoke, Jerusalem, cooked, fat 0t added",81,2.2,17.6,0,10.7,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Fennel, cooked",34,1.4,8.1,0.2,7.6,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Leek, cooked, without salt",31,0.8,6.6,0.2,2.1,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Artichoke, globe (French), cooked, NS as to form, fat 0t added",53,2.9,3.3,0.3,1,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Artichoke, globe (French), cooked, from fresh, fat 0t added ",53,2.9,3.3,0.3,1,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Artichoke, globe (French), cooked, from canned, fat 0t added",53,2.9,3.3,0.3,1,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Asparagus, cooked, NS as to form, fat 0t added",22,2.4,2.1,0.2,1.3,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Asparagus, cooked, from fresh, fat 0t added",22,2.4,2.1,0.2,1.3,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Asparagus, cooked, from frozen, fat 0t added",18,2.9,0.3,0.4,0.3,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Asparagus, cooked, from canned, fat 0t added",19,2.1,0.9,0.6,1.1,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Bamboo shoots, cooked, fat 0t added",28,2.7,3,0.3,3.1,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,PIC/
"Beans, string, cooked, from frozen, NS as to color, fat 0t added",28,1.5,3.4,0.2,1.2,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Beans, string, cooked, from canned, NS as to color, fat 0t added",25,1.3,1.8,0.4,1.3,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Green beans, fresh, cooked, fat 0t added",35,1.9,4.6,0.3,1.5,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Beans, string, green, cooked, from frozen, fat 0t added",28,1.5,3.4,0.2,1.2,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Beans, string, green, cooked, from canned, fat 0t added",25,1.3,1.8,0.4,1.3,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Beans, string, green, cooked with garlic, with olive oil",62,1.5,3.5,4,1.2,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Beans, string, yellow, cooked, from fresh, fat 0t added",35,1.9,4.5,0.3,1.5,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Beans, string, yellow, cooked, from frozen, fat 0t added",28,1.5,3.4,0.2,1.2,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Bean sprouts, cooked, NS as to form, fat 0t added",46,4.8,4.3,2,1.8,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Bean sprouts, cooked, from fresh, fat 0t added",46,4.8,4.3,2,1.8,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Beets, cooked, from fresh, fat 0t added",44,1.7,7.9,0.2,7.9,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Beets, cooked, from canned, fat 0t added",31,0.9,5.4,0.1,5.5,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Brussels sprouts, cooked, from fresh, fat 0t added",36,2.5,4.5,0.5,1.7,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Brussels sprouts, cooked, from frozen, fat 0t added",42,3.6,4.2,0.4,2.1,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Cabbage, Chinese, cooked, fat 0t added",12,1.5,0.8,0.2,0.8,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,PIC/
"Cabbage, green, cooked, fat 0t added",23,1.3,3.6,0.1,2.8,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Cabbage, stuffed with rice in tomato sauce, with soy oil",56,1.6,7.6,1.6,3.5,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,1,0,0,0,1,0,
"Cabbage, stuffed with rice in tomato sauce, with olive oil",55,1.5,7.2,1.7,3,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Cabbage, stuffed with rice and beef in tomato sauce, with ca0la oil",106,4.6,13.9,3.1,2.8,Meat,100,Vegan,0,0,0,0,0,0,0,0,0,1,
"Cabbage, stuffed with rice and turkey in tomato sauce, with ca0la oil",65,5.6,6.5,1.4,3,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Cabbage, stuffed with rice and lamb in tomato sauce, with ca0la oil",96,4.1,12.7,2.8,2.6,Meat,100,Vegan,0,0,0,0,0,0,0,0,0,1,
"Cabbage, stuffed with rice and veal, in sauce",63,4.6,7,1.4,2.4,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Cabbage, stuffed with rice, beef, chicken, and vegetables in sauce",65,4.2,6.8,1.8,2.5,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Cabbage, red, cooked, fat 0t added",29,1.5,4.3,0.1,3.3,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Cabbage, Savoy (curly), cooked, fat 0t added",27,2,3,0.1,2.3,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Cauliflower, cooked, NS as to form, fat 0t added",22,1.8,1.6,0.4,1.7,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Cauliflower, fresh, cooked, fat 0t added",23,1.8,1.8,0.4,2.1,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Cauliflower, cooked, from frozen, fat 0t added",19,1.6,1,0.2,1,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Cauliflower, cooked, from canned, fat 0t added",23,1.8,1.8,0.4,2.1,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Celery, cooked, fat 0t added",18,0.8,2.4,0.2,2.4,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Corn, cooked, cob and kernels, cob(center) 0t eaten",27,1,5.9,0.4,1.3,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Corn, yellow, cooked, from fresh, fat 0t added",95,3.4,18.5,1.5,4.5,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Corn, yellow, cooked, from frozen, fat 0t added",81,2.5,16.8,0.7,3,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Corn, yellow, cooked, from canned, fat 0t added",79,2.5,15.9,1.1,3,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Eggplant, cooked, fat 0t added",35,0.8,6.1,0.2,3.2,BreakfastItems,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,1,0,0,1,0,
"Garlic, cooked",149,6.4,31,0.5,1,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Kohlrabi, cooked, fat 0t added in cooking",29,1.8,5.6,0.1,2.8,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Mushrooms, cooked, from fresh, fat 0t added",28,2.2,3.1,0.5,2.3,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Mushrooms, cooked, from frozen, fat 0t added",28,2.2,3.1,0.5,2.3,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Mushrooms, cooked, from canned, fat 0t added",25,1.9,2.7,0.3,2.3,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Mushrooms, fried in butter",92,3.6,2.6,7.8,2.3,Dairy,100,"Vegan,  DiabeticFriendly",0,1,0,0,0,0,0,0,1,0,
"Mushroom, shiitake, cooked, from dried",56,1.6,12.3,0.2,3.8,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Okra, cooked, NS as to form, fat 0t added",26,1.7,3.2,0.2,2.6,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Okra, cooked, from fresh, fat 0t added",22,1.9,2,0.2,2.4,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Okra, cooked, from frozen, fat 0t added",29,1.6,4.3,0.2,2.9,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Okra, cooked, from canned, fat 0t added",22,1.9,2,0.2,2.4,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Okra, fresh, cooked with tomato paste, with olive oil",50,1.5,4.1,2.9,2.1,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Okra, fresh, cooked with tomato paste, with ca0la oil",58,1.5,5.1,3.2,3.3,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Lettuce, cooked, fat 0t added",14,0.9,1.8,0.1,2,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Onions, mature, cooked, from fresh, fat 0t added",44,1.4,8.7,0.2,4.7,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Onions, mature, cooked, from frozen, fat 0t added",28,0.7,5,0.1,2.9,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Onions, pearl, cooked, NS as to form",44,1.4,8.7,0.2,4.7,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Onions, pearl, cooked, from fresh",44,1.4,8.7,0.2,4.7,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Onions, pearl, cooked, from frozen",28,0.7,5.3,0.1,2.9,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Onions, young green, cooked, NS as to form, fat 0t added",33,1.9,5,0.2,2.4,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Palm hearts, cooked, fat 0t added ",115,2.7,24.1,0.2,17.2,Meat,100,Vegan,0,0,0,0,0,0,0,0,0,1,
"Parsley, cooked, fat 0t added",36,3,3,0.8,0.9,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Peas, green, NS as to type, cooked, fat 0t added",83,5.3,10,0.2,5.9,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Peas, green, cooked, from fresh, fat 0t added",83,5.3,10,0.2,5.9,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Peas, green, cooked, from frozen, fat 0t added",78,5.1,8.7,0.3,4.6,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Peas, green, cooked, from canned, fat 0t added",68,4.5,6.5,0.8,3,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Peas, green, cooked with tomato paste  and onions fried in soy oil",63,3.5,7,1,3.6,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,1,0,0,0,1,0,
"Peas, green, cooked, with onions fried in ca0la oil",61,3.4,5.6,1.3,2.7,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Peppers, green, cooked, fat 0t added",28,0.9,5.5,0.2,3.2,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,PIC/
"Peppers, red, cooked, fat 0t added",28,0.9,5.5,0.2,4.4,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Peppers, hot, cooked, from fresh, fat 0t added",42,2.1,8.3,0.2,5.3,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Peppers, hot, cooked, from canned, fat 0t added",42,2.1,8.3,0.2,5.3,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Peppers, cooked in tomato sauce, with soy oil",64,1.1,3.7,4.8,2.7,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,1,0,0,0,1,0,
"Peppers, stuffed with rice in tomato paste, with ca0la oil",73,1.4,9.2,3.1,2.4,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Peppers, stuffed  with rice, in tomato paste, without oil",49,1.5,9.5,0.3,2.4,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Peppers, stuffed with rice in tomato paste, with soy oil",73,1.4,9.3,3.1,2.4,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,1,0,0,0,1,0,
"Peppers, stuffed with rice and beef, in  sauce with soy oil",99,4.1,8.8,5,1.5,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,1,0,0,0,1,1,
"Peppers, stuffed with rice and beef, in tomato paste, with soy oil",124,8.1,6.9,6.9,1.4,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,1,0,0,0,1,1,
"Peppers, stuffed with rice and turkey, fried in tomato paste and ca0la oil",106,4.8,9.4,5.2,1.9,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Peppers, stuffed with rice and chicken, in tomato sauce and soy oil",96,5.6,8.8,3.9,2,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,1,0,0,0,1,1,
"S0wpea (pea pod), cooked, NS as to form, fat 0t added ",42,3.3,4.2,0.2,4,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"S0wpea (pea pod), cooked, from fresh, fat 0t added",42,3.3,4.2,0.2,4,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"S0wpea (pea pod), cooked, from frozen, fat 0t added",52,3.5,5.9,0.4,4.8,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Zucchini (squash, summer, yellow or green), cooked, from fresh, fat 0t added ",20,0.9,2.9,0.3,2.6,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Turnip, cooked, NS as to form, fat 0t added",22,0.7,3,0.1,3,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Turnip, cooked, from fresh, fat 0t added ",22,0.7,3,0.1,3,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Beans, green string, with tomatoes, cooked, fat 0t added",31,1.7,4.3,0.2,2.5,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Beans, green string, cooked with tomato paste, with ca0la oil",46,1.9,6.2,1.1,4.3,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Beans, green string, with onions, cooked, fat 0t added ",31,1.5,4.4,0.2,1.9,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Beans, green string, cooked with ca0la oil",71,1.9,4.5,4.5,3.5,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Beans, green string, cooked with soy oil",71,1.9,4.5,4.5,3.5,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,1,0,0,0,1,0,PIC/
"Eggplants in tomato sauce, cooked, fat 0t added",29,1.1,4.9,0.2,3.8,BreakfastItems,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,1,0,0,1,0,
"Eggplants, fried in soy oil, cooked in tomato paste",103,1.1,6.5,7.6,5.1,BreakfastItems,100,"Vegan,  DiabeticFriendly",0,0,0,0,1,1,0,0,1,0,
"Peas and corn, cooked, fat 0t added",90,4.3,14.3,0.9,5.2,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,PIC/
"Peas and onions, cooked, fat 0t added",45,2.5,6.4,0.2,3.7,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Peas with mushrooms, cooked, fat 0t added",68,4.5,7.6,0.3,4.2,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Zucchini, fire-grilled, with olive oil",76,1.3,2.3,6.8,2.7,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Zucchini, cooked in tomato sauce, fat 0t added ",19,1.2,2.6,0.3,2.8,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Vegetables, frozen, for orange soup, Sunfrost",33,0.7,6.6,0.9,,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Vegetables, grilled, tomatoes, peppers, potatoes, and soy oil",77,1.4,8.3,4,2.5,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,1,0,0,0,1,0,
"Zucchini, stuffed with rice in tomato sauce and soy oil",63,1.6,7.6,3.1,2.8,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,1,0,0,0,1,0,
"Zucchini, stuffed with rice and beef in tomato sauce and soy oil",74,3.1,7.1,3.7,2.7,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,1,0,0,0,1,1,
"Zucchini, stuffed with rice and beef in tomato sauce, with olive oil",74,3.1,7.1,3.7,2.7,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Zucchini, stuffed with rice and veal in tomato sauce, with olive oil",70,3.3,7.1,3.2,2.7,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Zucchini, stuffed with rice and lamb in tomato sauce with olive oil",74,3.1,7.3,3.7,2.7,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Zucchini, stuffed with veal in sour cream and pine nuts, Arab dish",111,5.4,3.8,8.6,2.6,Snacks,100,"Vegan,  DiabeticFriendly",0,1,1,0,0,0,0,0,1,0,
"Zucchini, stuffed with veal in yoghurt sauce",88,5.6,3.8,5.9,2.5,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Vegetables, cooked, including potatoes, carrots, onions, celery, fat 0t added ",49,1.3,8.6,0.3,2.5,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Vegetables, cooked, onion, carrots, brussels sprouts, cauliflower, pepper, celery and soy oil",58,1.3,4,3.6,2.9,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,1,0,0,0,1,0,
"Vegetables, cooked (peas, carrots, corn), and soy oil",99,2.8,10.4,4.4,3.8,Additio0fVegetables,100,Vegan,0,0,0,0,1,0,0,0,0,0,
"Vegetables, cooked, onion, carrots, cauliflower, peppers, zucchini, and soy oil",66,1.3,4.3,4.5,3.2,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,1,0,0,0,1,0,
"Vegetables, cooked, filling for ravioli",87,2.1,10.3,3.8,3.3,Additio0fVegetables,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Vegetables, Yabesha, cooked, Ethiopian dish",53,1.7,4,2.4,2.8,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Vegetable, Asian stir-fry mix,(broccoli, s0w peas, green pepper, water chestnuts, carrots), cooked, fat 0t added",37,2.5,5,0.2,2.8,Snacks,100,"Vegan,  DiabeticFriendly",0,0,1,0,0,0,0,0,1,0,
"Vegetable mix (green beans, broccoli, onions, mushrooms), cooked, fat 0t added ",28,1.9,3.3,0.2,0,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Vegetables, cooked, onion, carrots, eggplants, tomatoes, potatoes, in tomato sauce",68,1.3,6.9,3.7,3.3,Salad,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,1,0,0,1,0,
"Salad, eggplant, grilled, with tahini, homemade",81,3,3.3,5.2,3.4,Salad,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,1,1,0,1,0,
"Salad, eggplant, grilled, with tahini, Strauss",201,3.2,6.9,17.8,2.9,Salad,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,1,1,0,1,0,
"Salad, eggplant, grilled/Greek, Tzabar/Shamir",158,2.1,15.2,9.9,0.3,Salad,100,Vegan,0,0,0,0,0,1,0,0,0,0,
"Salad, eggplant, grilled, fat 0t added",31,1.1,4.4,0.2,4,BreakfastItems,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,1,0,0,1,0,
"Salad, eggplant, grilled, Shamir",133,0.7,3.9,12.2,2.8,BreakfastItems,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,1,0,0,1,0,
"Salad,eggplant, grilled, Romanian style, with ca0la oil",70,1,3.5,5.1,3.6,BreakfastItems,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,1,0,0,1,0,
"Eggplants, rolled, stuffed with cheese, in olive oil",111,5,4.3,7.9,1.2,BreakfastItems,100,"Vegan,  DiabeticFriendly",0,1,0,0,0,1,0,0,1,0,
"Onion, fried in butter",130,1.7,11.2,8.1,6.2,Dairy,100,Vegan,0,1,0,0,0,0,0,0,0,0,
"Onion, dried, baked with soy oil",145,1.6,11,10,6.1,Dish,100,Vegan,0,0,0,0,1,0,0,0,0,0,
"Onion, stuffed with rice in tomato paste, with soy oil",91,1.5,11.7,3.9,3.2,Dish,100,Vegan,0,0,0,0,1,0,0,0,0,0,
"Onion, stuffed with rice and beef in tomato paste and soy oil",131,5,12.5,6.3,3.1,Meat,100,Vegan,0,0,0,0,1,0,0,0,0,1,
"Onion, cooked, with ca0la oil",144,1.6,11.1,9.8,6.2,Additio0fVegetables,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Vegetables, baked, antipasti, onions, green peppers, zucchini, in olive oil and soy sauce",108,1.6,9.1,6.6,6.7,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,1,0,0,0,1,0,
